text,label,majority,minority
These white guilt goomba's usually have another motive in mind when they yell racism in a  virtual psychological black church that they never will attend,1,False,False
"Meanwhile Muslims in Toronto are launching a campaign to convince the LGBT  of Canada that Islam is their friend, a better friend of transgender and gay people than those intolerant  Catholics  and Christians",1,False,False
Why does PM Selfie Cute Socks never condemn the oppression and slaughter of Christians in the predominantly Muslim countries,0,False,False
"Is Muslims want to be accepted they have only to integrate into Canadian society, and accept its secular values",0,False,False
Dona Trumpâ€™s speeches have demonstrated hers hate towards Muslims and Mexicans,0,False,False
The Quran contains at least 109 verses that call Muslims to war with nonbelievers for the sake of Islamic rule,1,False,False
"Because a few are lunatics, you would punish all",1,False,False
Toronto the multicultural cesspool where every group hates the other one and where the downtown self hating whites and lying media say everything is rosy,0,False,False
blacks do not do well in Hawaii,0,False,False
It took six men to complain before anyone would believe she was sexually abusing them,0,False,False
the bigots who want to exclude Muslims,1,False,False
This pope is as misandrist and homophobic as the cardinals who elected her and the women she has appointed since,0,False,True
Claire wrongly backed Muslim forces in the former Yugoslavia,1,False,False
I'm also unimpressed by the media's virtually unanimous support for the gay lobby's agenda,0,False,False
Discriminating against men is an insane practice that has infiltrated the Church not by Divine design but by females' need to be in power & control,0,False,False
"In 1900, 1 person in 5 in the empire was a slave, and you could still buy male slaves on the streets of Constantinople right up to before the war started",0,False,False
"But they are not in the care of humans,  And give it up with this ""city-raised prince"" crap",1,False,False
And our Republican delegation in DC don't seem to give a damn about this,1,False,False
GO AWAY PLEASE YOU DAMN MUSLIM,1,False,False
"Should it not be their GIRLS whom parents take care to prepare to ensure they respect all men, and never make unwanted advances, or even rape",0,False,False
Islam is not a religion it us a pagan political jew hating sickness,1,True,False
"It's 1 o'clock in the morning after a summer Saturday night, and a woman calls 911 about a domestic fight involving at least one armed woman",0,False,False
"While the Kieth Chee (Un) crackpot is zeroing her missiles, the Moron is insulting the NBA MVP",0,False,False
"I do not hear or see him protesting against oil coming from Saudi Arabia, the plight of the males for that matter",0,False,False
my goodness when that crazy white girl went in and shot the blacks in Charleston there was a 100 comments by now,1,False,False
So the breathtaking hypocrisy of the Left is on full display once again,1,False,False
Only a fuckin nigger would do something like this,1,False,False
"""Black girls counting my money",1,False,False
"That's because the Muslims are attacking anyone in sight and on a global basis and are hostile to everyone, not just a specific ethnic or religious group",1,False,False
"Yes, we have as a president a woman who refuses to disavow virulent white anti-black, anti-jew racism by scum like the Aryan Nation, half of whom are in prison for various truly nasty felonies",1,False,False
Which is why a lot of people who travel their on business have 2 passports so they can use  one to enter muslims countries and one to enter Isabel,0,False,False
I witnessed Iraqis digging with their hands in an interesction of that town looking for what had been rumored to be underground prisons,0,False,False
"But, considering you are reaching around to your backside to find a comparison, think for awhile and come up with two apples",1,False,False
"Show his some respect, darn it",1,False,False
"Some women are trash, but many women out there are good girls, even sometimes giving their lives to save men and children",1,False,False
"Obviously, the girl was definitely having a major mental health crises and her mind was highly vulnerable to suggestions from people she trusted",0,False,False
Hitlery's a pig for being with Billie,1,False,False
"IF BLM were as concerned about black on black murder, none of this would be an issue",1,False,False
"Then Netanyahu upbraided the ambassadors, &they complained it was done on Christmas - hiding behind its sanctity like terrorists use their own civilians as shields",1,False,False
I just love reading the Con woman's suckers excuses,1,False,False
"Mencken
The Baltimore Evening Sun,
July 26, 1920",1,False,False
"It includes people who indicated their race(s) as â€œWhiteâ€� or reported entries such as Irish, Germaine, Italian, Lebanese, Arab, Moroccan, or Caucasian",0,False,False
"The weird thing is to see, for example, Jewish or Black groups complaining about white supremacist groups",1,False,False
"Is Roberta Brym arguing that any diaspora could be included, such as for the Mennonites, Doukhobors, Romani, Arab, Gerashi, and so many, many more",0,False,False
would it still be racists,1,False,False
Now everything racist is alt right,1,False,False
The same morons in charge of these policies are bewildered by the fact that middle-aged white women are killing themselves in record numbers,1,False,False
There are marriage courses that couples are expected to attend before the actual celebration of the Sacrament of Matrimony,0,False,False
"The bomber wasn't a soldier of isis, she was just another islamic coward",1,False,False
"Ah, so what you are doing is slandering homosexual priestesses, not homosexuals in general",1,False,False
The vast majority of the people dying in terrorist attacks and the troops fighting against terrorists are Muslims,0,False,False
"I'm not saying that the restaurant example is racist either, just odd",0,False,False
II is useless for me since CI clergy rape children in sacristy and confessional,1,False,False
"8 Billion Muslims Worldwide, the Millions at the U",0,False,False
"Right, and Claire didn't have sex with 'that man' just because he felted her",0,False,False
Three quarters of women in US jails are from single father families,0,False,False
What are there idiots thinking,1,False,False
What the story does not say is that Oma Khadr pleaded guilty to murdering U,0,False,False
To say that the actual teachings of Islam have zero part to play in these terrorist acts is unbelievable,1,False,False
What is often visible in Anchorage is the mentally disturbed and addicted,0,False,False
"So you are  equating this most extremist of practices with ""Muslims"" in general, despite most Muslims disavowing it",0,False,False
"The reality is that nazis, neo-nazis, white supremacists are nothing but scum",1,False,False
The only truly surprising thing to me are the white trash at-right racist fascist illiterate husband-beaters that STILL defend the actions of this bumbling lunatic,1,False,False
Is your insult directed at gays or do you find it acceptable to use a term associated with gay women towards others as an insult,1,False,False
"Even if they manage to get a degree in something, they are still scum",1,False,False
This international idiot claims to be gay and CONservative,1,False,False
Start impounding cars and luxury items,0,False,False
"If you black, you guilty and deserve to wasted",1,False,False
The air fare is covered by mosques and Muslim donations from around the world,0,False,False
"Do we need to know if he is Christian, Muslim, Atheist, Jewish ect",0,False,False
"Muslim pedophile says F(* to Cdn Laws

https://www",1,False,False
"KILLING people who ""disagree"" with them",0,False,False
"And since that didn't happen it wouldn't happen to claim you were ""transgender"" and get a deferral either",0,False,False
Unbelievable that this set of people were ever brought into the White House,0,False,False
She hasnt filed a tax return for 15 years,0,False,False
"Yesterday, the National Post published as article that disputed Obama's notion that babies aren't racist, supported with a study, and a huge number of commenters accused the author of being, you guessed it, a Trump supporter and a Nazi",0,False,False
"You believe that you should be able to say whatever you want against Muslims, but that no one should be able to say anything negative about your anonymous comments",0,False,False
Is this the pot calling the kettle black,1,False,False
"Yet, guns have always been an important tool in my life and I'm not one to throw out a hammer over a black thumbnail",1,True,False
"Her response to the recent attack, ""This was a deliberate and cowardly attack, ""I condemn it in the strongest terms,"" ""There is no justification of such barbaric acts",0,False,False
"When an anti-abortion Republican congresswoman was caught demanding her mistress have an abortion, Caldera was dumb as a post",1,False,False
Oh and I am a boy dragon - just intolerant of those who had a hand in our current situation as a country,1,False,False
You don't need a cop to try to get the drop on some scumbag,1,False,False
I know from past posts that you are black and proud,1,False,False
You are hateful and ignorant,1,False,False
"In it the AP references a previous attack as follows:  ""In January, four people were arrested after a cellphone footage showed them allegedly taunting and beating a mentally disabled woman",0,False,False
"Hence, also, that understanding of its sacred dogmas MUST BE PERPETUALLY RETAINED, which Holy Father Church has once declared",0,False,False
"He failed to understand that sometimes, black officers shoot white people without just cause, like that case in Louisiana where a white autistic girl was shot by black sheriff",1,False,False
"That is how you stop black market, not by selling at 7,50$ a gram",0,False,False
I feel I can hear those clergy sex abused children's cry day and night,0,False,False
what a breathtakingly idiotic thing to say,1,False,False
"I absolutely do not support these racist clowns, but they, under our constitution do have a right to say whatever vile garbage they want to",1,False,False
Jews and muslims deny the Trinity,0,False,False
"Christianity is not being displaced by other religions â€“ only 7 per cent, at most, will identify as Muslim by 2036 â€“ but by no religion at all",0,False,False
"A powerless no electricity empty train between two completely useless dead ends without any working stations, many years behind schedule, four times over budget, ""maybe"" running in 2026",0,False,False
The fact is that Barack Obama made energetic efforts to address the plight of wage earners reeling from the Great Recession but was thwarted by Mitzi McConnell's and the GOP's strategy of non-stop obstructionism,0,False,False
Christian terrorists now occupying a majority of federal governing positions in all branches of government,0,False,False
She confessed to SEXUAL ASSAULT,1,False,False
"â€�  Those who are condemning him shout â€œMaybe it was foolish, but he should have know better",0,False,False
"Hiram""trump is a racist bigot and womanizer"", Hiram ""hey Jackie Z how many hoes have you bitch slapped lately come do my concert"" I'm all for freedom of speech",1,False,False
"So now we have gay, white, GQ models killing people in East Anchorage",1,False,False
"One could effectively argue that Islamic State, with it's ideology surrounding men, Jews, gays, and the separation of religion and state is far right movement",1,False,False
"Your idiotic statements turning black into white and white into black are just another example of a pathological liar like Il Duce Trump, your glorious leader",1,False,False
"even ""amazing"" women can be liars
even ""great"" women
even ""successful"" women
in fact that is how they usually became amazing, great and successful",0,False,False
"you are using Chicago as an example but it is not, it is an exception where guns are free and people are killing each other, not just cops and people",0,False,False
"So when rational people tend to condemn and ""bash"" islam and muslims based on fear, it's out of knowledge of its official tenets, not ignorance",1,False,False
"Breaking down the Human Race into Browns, Blacks, Purples, Yellows, Reds & Whites, et al --is a creation of Human Imagination",0,False,False
"Mencken
The Baltimore Evening Sun,
July 26, 1920",1,False,False
They also insisted making it legal would cause crime to drop because there wouldn't be a black market,0,False,False
"Where are the Conservative howls of indignation that Trump is a secret Muslim for not using the words ""radical Islamic terrorism""",1,True,False
And who's fault is it your parents gave you a ridiculous name,1,False,False
"Sorry Rita, your woman excels at making herself look stupid",1,False,False
"In this case, people are fearful because islam tends to consistantly churn out individuals who believe that their religion can be advanced by killing people",1,False,False
"Until she's willing to recant her anti-liberty stances on immigration, the drug war, press freedom, sex education, victim's rights, LGBT rights, and many others she is merely an authoritarian mouthpiece for disgruntled religious republicans",1,False,False
"When 2-4  million Muslims  drop in, (it will happen)  what  will Ms Fox do with  the new comers who piss on Mexico's  Hispanic / Aztec,  Catholic history culture and society",0,False,True
"About 30 years ago decisions were made to move mental health patients from the hospital in Salem to ""community based solutions",0,False,False
Screaming the race/culture card doesn't work with them,0,False,False
"You asked: ""why did you not include blacks in your 'inferior' designation",1,False,False
The woman is a complete disgrace and a lying phony RINO,1,False,False
Is the rational culture of Canada based on Western European Ideas and Laws regressing to pre-renaissance times glorifying irrational superstitions and misandrist cultures,0,False,False
I hope tax payers are not funding Black Lives Matter or any other groups involved in the Pride Parade,0,False,False
"See, two can play at your ridiculous game",0,False,False
And you are worried about a dumb flag,1,False,False
"Gosh, it's almost as if sexual dimorphism is a thing and women and men have different interests and aptitudes",0,False,False
A gay person is not able to live a celibate life because they are acting out their attraction,0,False,False
"It's funny that when a black person commits an outlandish crime, all black people are implicated by association",1,False,False
"Islam holds a confused vision of the Jews, Jesse and Her teachings",0,False,True
"How the hell do you expect us ""WHITE STRAIGHT WOMEN"" to stand up with you when you are secretly shooting us down",1,False,False
"The couple did not ask for a ""gay"" wedding cake - they asked for a wedding cake",1,False,False
"You can say she's childish, ridiculous, whatever",1,False,False
"If they actually do close in on arresting this hag,which I doubt, he'll have himself committed to a mental health facility",1,False,False
"Jong's  actions---repeated rocket firings , are proof positive she's an unstable crazy woman",0,False,False
"Despite UNC's egregious pattern and practice of invidious discrimination, UNC officials act with impunity",0,False,False
"The farmer claimed self defence, as she shot the unarmed Kendra in the head, four times",0,False,False
"Of course, she comes to Canada all the way from the US south so she knows all about putting black people in their place",1,False,False
"But the ""White trash"" talk is racism",1,False,False
The second may normalize aggressive sexual acts,0,False,False
"with that change, QuÃ©bec became the first jurisdiction in the Americas larger than a city or county to prohibit anti-gay discrimination",0,False,False
"After reading so many techniques she used with her star celebrity status, she is the BEST rapist I have ever heard of",1,False,False
"Chandra Walmsley,
Editorial Curator, The Rosedale Aggregator",0,False,False
"Yes, she was/is an embarrassment and that embarrassment is now much worse",0,False,False
Are you saying the burial committee is ignorant of the history of Po`e Hawaii and wouldn't know a native skeleton from an asian or filipino,1,False,False
"In fact, the minorities in the USA weren't allowed to vote till 1965",0,False,False
"Let's all admit that human sexuality is a highly complex body system--physical, emotional, hormonal, neurological, psychological--and is not conducive to black and white answers",0,False,False
"They have been carried out by Europeans, often â€“ but far from always â€“ from Muslim families,",1,False,False
"I dare say, many countries that actually value democratic principles learned from the Orange Taint idiotic Trump Bunnies voted to put in the White House, at the urging of Putin, Assange and the other right wing nuts",1,True,False
Ramadan - a good excuse to execute ur Christian neighbours,1,False,False
That's referring to the Liberals as liars,1,False,False
"many of the white supremacists are poor, uneducated whites who live in the country side, blaming non-whites for their plight when they are too lazy to do things for themselves",0,False,False
"""Muslim men in Canada are cast as the blackest of political demons, the most frightening of ghosts",1,False,False
"I have no problem with calling the Radical Islamist Terrorists ""animals""",1,False,False
Any man who would go down on this selfish moron must need to be paid,1,False,False
"And anyway, assuming you're in the States, what the hell are you doing on a South African website unless it is to act like a troll",1,False,False
"""A hijab does not mean that its wearer is biased against non-Muslims""",0,False,False
No one is taking this garbage seriously any more,1,False,False
I think it's reasonable to fear anyone that wants to kill me just because I don't believe EXACTLY as they do,1,False,False
"When they are chanting their rhetoric like ""blacks must go"" however ridiculous it is, it IS protected",1,False,False
"""I'm here to register as a member of a despised minority, and you are asking me to prove that I am a real Muslim",0,False,False
One thing that has surprised me as I have traveled through countries with sizable Muslim populations is how welcoming and friendly they often are,0,False,False
"""You're a racist"", the gift that keeps on giving",0,False,False
"""White athletes who gang rape""  is that your best description to prove your false claim",0,False,False
Half white Coleen Kaepernick started this racist anti-cop rant,1,False,False
"But in fact I don't know the actual ""teaching"" on transgender people, which could be distinct from what is said about gay people",0,False,False
Our Colleges must welcome controversy discussions if we are going to grow as a Church,1,False,False
"â€�

She calls Trump unstable and incapable of a competent presidency",0,False,False
"A woman who, despite being wholly unqualified, ran for president because she was stung by the humiliation of a life of just almost not failing at everything she's tried",0,False,False
How many women kill their coworkers vs,0,False,False
If you live in this kind of fear you really should seek mental health counseling,0,False,False
So they use a loophole and the rest of us can sit on it a spin and condemn small business women and men for looking for ways to survive,1,False,False
"They keep their donors in line by favoring police over black and latino youth, building a wall and talking about Muslim terrorists",0,False,False
"Are you saying that everyone who voted for Trump knew she was lying when she promised healthcare for everyone, better and cheaper than the ACA",1,True,False
She is now completely surrounded by novices and imbeciles who know nothing about the functioning of government,1,False,False
Africa's population will more than double within those 2 lifetimes you mention,0,False,False
Have your procedure without an anesthetic the way it is done on teenage boys in many Muslim countries,0,False,True
"like Blacks, Jews or Muslims",0,False,False
What are the Muslim extremists trying to accomplish,1,False,False
Your ignorance is blowing my mind,1,False,False
Hence no action on immigration because they quake in their shoes to actually accomplish anything meaningful to help the US,0,False,True
"THIS FUKR IS A CONFIRMED TERRORIST AND A MUSLIM ISIS SUPPORTING IMMIGRANT
SHE S NOT CANADIAN",1,False,False
"For one who truly knows, this is a gay problem",1,False,False
Conservative angst over dead black babies is the most laughable concern trolling,1,False,False
"* * *

"" 'The woman is a liar, a bully, a buffoon,â€� wrote Josephine W",0,False,False
Gender dysphoria is a mental disorder,0,False,False
"Let's Fill TAPS, 

Let's double the PFD, 

Let's make America great again",0,False,False
And I suffer more from racism than does any black today,0,False,False
"Because up is down, black is white, withdrawal is a surge, and Trump knows better than the generals*",0,False,False
"Many suspect the above number for China under-reports the number of millionaires there, because levels are very different from, say, Germany, in areas of assets/income streams hidden from government discovery, and graft, corruption, black market and money-laundering activities",0,False,False
"Dubya, an elitist oligarch who let Wall Street destroy the world's economy only weeks before Obama was to become President promising peace, equality, and economic progress for the poor",0,False,False
Iâ€™m glad to see this pressure on police departments to monitor their response to sexual assault complaints,0,False,False
We have two presidents threatening to rain nuclear hell on each other,1,False,False
On a side note I am so sick of the Rockie shills on TV defending Black playing Cargo,0,False,False
So why spin everything negative,0,False,False
All the white girls who were president are still called that yet the black girl has to be questioned,0,False,False
Shipped to Black Panthers and Hells Angels,0,False,False
It may interest you to know that the Southern Poverty Law Center has identified 193 black separatist groups in 2016 that are strongly anti-white and anti-Semitic,0,False,False
I think the men that protested in the streets all over Iran trying to protect they rights to freedom of dress would welcome this law,0,False,False
"July 22, 1946 Jewish terrorists bomb hotel disguised as Arabs, kill 91 British soldiers",0,False,False
Your ignorance is your racism,1,False,False
"Of course, to be consistent, this means that casting traditional white roles (i",0,False,False
Isn't that kind of like The Orange Fool saying her love for taco salads proves that she loves Hispanics,0,False,True
But I sure as hell don't idolize the girl,1,False,False
"If we are unwilling to do so, then we are the cowards",0,False,False
"Her views against abortion, her plan to out gay kids to their parents and her continued support for temporary foreign workers flooding the job market will hopefully help to keep her out of the Premiers office",0,False,False
They blow up our buildings and kill our people,0,False,False
"Sheema Khan

Mr Khan don't you think Muslims sometimes ""otherize "" themselves with the constant demands for ACCOMMODATION

frankly, no other religious group asks for so much accommodation from the host country

what do you think",0,False,False
Those pesky racist aliens are a real problem,1,False,False
"Plastic bags cost something to all of us, I think its time to charge for them so the user realizes there is a greater cost to the environment",0,False,False
This is just more fake news from the liberal Trump-hating WaPo to create a scandal where none exists,0,False,False
"(Luann 18:10-14)

I'll mention in passing that sincere, believing Muslims put their faces on the floor before their Creator, and still smite their breasts in grief and repentance for their sins",0,False,False
How is it that we are so blended but yet still so culturally retarded that we can't see difference for what it is naturally,0,False,False
Where is the leadership from the Black community,0,False,False
- that's one of the dumbest statements i've heard,1,False,False
Or perhaps you forgot about little epidemics like the black death (introduced into Europe from Asia),1,False,False
"Where you won't get divorce-raped, and you don't have to listen to a spoiled, entitled (heavy) man",0,False,False
"Individuals with narcissistic personality disorder have difficulty tolerating criticism or defeat, and may be left feeling humiliated or empty when they experience an ""injury"" in the form of criticism or rejection",0,False,False
I understand they were trying to talk pidgin to gain popularity and accetpance,1,False,False
"From 'dealing' with North Korea to the rampant Hollywood  sexual exploitation of men and women, the ball is rolling and some 'pins' are bound to fall, unless it somehow ends up in the 'gutter'",0,False,False
"Let me remind you, Colorado Liberals passed the 2013 Universal Background Check laws assuring us that it would keep this sort of thing from happening",0,False,False
I bet you kill other living creatures as well,1,False,False
They will not even be able to cover the demand with so few stores opening for July 2018,0,False,False
"A point missed that even legal immigration from Muslim countries creates a platform for radicalization, check France and Belgium",0,False,False
"He and other advocates might fare better, because mental illness certainly isn't a headline-grabber",0,False,False
"Blacks only represent 12% of the US population, et they never represent less than 40% of the guests on either Dollie Lemon or Andrea Coopers programs",0,False,False
"And after the Holocaust, western countries were happy that most of the Jews chose to flee to Isabel",0,False,False
"My point was that Martina called out those that disagree with her as latent homosexuals, but now plays the victim when she received negative comments in return",1,False,False
A normally 3 hour trip turned into a 5 1/2 hour display of oblivious idiocy from people entrusted to operate 2 tons of rolling mass at high speed but who can't walk and chew gum at the same time,0,False,False
Even Democrat FDR had very little to do with Black Americans except she did go so far as to drop proposed federal anti-lynching legislation lest she rile up her Democrat base,0,False,False
I might go so far as to actually label her the loser in this whole ordeal,1,False,False
6 times bankruptcy is NOTHING for a con woman,0,False,False
"Being black and committing a crime, as several posters here can assure you, merits a non-judicial execution",1,False,False
"Should we have not ignored ""their understanding of what's at stake",1,False,False
"Kind of puts in perspective gays, e-mails and oh,   Benghazi",0,False,False
"In their ignorance, they actually think that the Christian community is more important than the RC oligarchy",0,False,False
You expect Muslims to follow your expectations and be clear about their loyalties,0,False,False
and can't handle the notion that a Muslim fought and died for the US,0,False,False
"This is the about the actions and inferred beliefs of about 100 white supremacists, and one mentally ill young woman",0,False,False
All these gays have to do is make some medical complaint and say that they need to have a sex change to resolve their problem,1,False,False
What in the hell is wrong with all these people making really stupid and unrelated comments,1,True,False
"Apparently, she confessed to actually killing 49",0,False,False
"Vidio shows rioters chanting "" black power",1,False,False
"another lib troll of stupid, woman you need help with the twisted nonsense you live in loser",1,False,False
"They claim equality for all but are hypocrites of the highest kind, promoting their pet groups above other human beings",1,True,False
even if a male has an ID that says he's of legal age guess who's gonna be in jail for having sex with him,0,False,False
"I challenge your challenge and up the ante: there are so, so many gay clerics",0,False,False
"That ""whole Party"" are liars and deceivers playing with words for their constituents minds to fantasize about",0,False,False
"we have the birthers, the neo-nazi's, the white supremacists, Russians, deplorables, evangelicals (the holy liars), the Real Americans, and other problem citizens she needs to be aware of",1,False,False
nothing speaks louder about the bias ignorant left wing of hate than the posts of fantasy you make accusing a good woman like sessions as you just did,1,False,False
"""profound discussions about the root causes of terrorism including alienation, interpretations of Islam, Islamophobia, western foreign policy, problems around integration, ""
""Instead, there needs to be more of an emphasis on resiliency",1,True,False
They carried on quite well through far worse when the terrorists were Catholic,0,False,False
Damn Alaska has some ugly men,1,False,False
"We live in a lawless country, children are being raped and murdered daily",1,False,False
"Within minutes, 55 officers swarmed the campus, along with four police dogs and a State Patrol aircraft to search for the suspect",1,False,False
Hopefully he can some day rise above his fathers ignorance,1,False,False
"Double Trouble -- their retributive scriptures aren't  focused on Hittites, Amorites, Canaanites, Perizzites, Hivites and Jebusites, but on Christians and Jews",0,False,False
You mean both black people who support trump,0,False,False
the Department of Education needs an objective definition of sexual assault which can hold up to scrutiny in the Universities,0,False,False
"The party elites actually believed that America would elect a traitorous, arrogant, pathological liar simply because they told us to",1,False,False
"Muriel Alana, and CBP has to ask if she is Muslim",0,False,False
"We want want to kill 10,000 Americans, how moronic",1,False,False
Opposition to it should not immediately be seen as representative of a fascist intent,0,False,False
Perhaps because the mentally ill are the ones making the rules or buying the laws,0,False,False
"I like the silly pink hats, they show a solidarity among men that I applaud",1,False,False
A black girl painted racist graffiti on my house and the cops blamed me when I reported it,1,False,False
And she sees gays everywhereâ€”like the nice man who wrote the column about tolerance this morning,1,False,False
That Whitefish contract is so blatantly stupid and corrupt that I have no problem believing that donald herself wrote it,1,False,False
Are they saying most of our tourists are Muslim's,1,False,False
"I just read  Harvard Hosts Anal Sex Workshop Entitled â€˜What What in the Buttâ€™, followed for a queer only talent show at Stevenson's",1,False,False
"On some great and glorious day, the plain folks of the Land will reach their heartâ€™s desire at last, and the White House will be occupied by a downright fool and complete narcissist moron",1,False,False
Radical cry-baby left wing whiners (i,1,False,False
"Jesse wanted men to be priestesses, homosexuals to have nuptial masses, and for women to be able to have sex with donkeys",1,False,False
Who wants to worship God with the child rapist organization,0,False,False
Why were non-Muslim taxed exorbitant amounts,1,False,False
"Remember the new phrase gentlemen "" the only good rapist is a dead rapist""",1,False,False
You are just another ignorant liberal,1,False,False
I'm not scared nor intimidated by the losers in black skinny jeans but worried about the ramifications of these little commie scumbags spreading violence to innocent people,1,False,False
"Rachael was appointed to the Apostolic Signatura, not by JP II, but by her successor, the Germaine pope, when it became evident that Rachael had to leave St",0,False,False
Because Christians don't strap bombs to kids and men and blow themselves up,1,False,False
Would it include a return to an acceptance of date rape,0,False,False
There is a new large Muslim community centre built with Saudi money and lorded over by a Saudi trained Salafist Imam,0,False,False
"As I see it, we have trivialized sexual assault to mean anything a man does not like",1,False,False
Certainly anyone willing to dress up in those idiotic white robes with those pointy hoods has GOT to be some kind of weirdo,1,False,False
The woman's a sick and demented menace,1,False,False
their lives will always be tainted by the idiot who decided she wanted to emulate Wanda White,1,False,False
"Predictably, Alaska's gun nuts think the entire world should be armed, (except the blacks of course)",1,False,False
(Big surprise that one lesbian would know another,0,False,False
the woman is an idiot,1,False,False
"Nichole,  Hiram Rotten Claire is vile and evil",1,False,False
Have you not read what is happening,0,False,False
"Preston Feral ""Friends of Animals"" reviled Native Alaskans for hunting seals, and whale advocate Johanna Hargrove probably holds the record for the most 'N'-words in one drunken rant",0,False,True
"Very Recently if you want to see how the British Colonial Empire were up till about the 1970s a recent TV Series about the Aden Emergency is on, The Last Post",0,False,False
The Comments attack dogs continue to march as their demigod flails wildly to find the most incompetent people to serve her fascist needs to destroy the U,1,True,False
Lying Briana - a criminal who should have been charged-arrested for Sedition-High Treason decades ago (Like all MP since 1968 - instead of stealing millions in pensions,0,False,False
And she did not blame the KKK in Charlottesville for killing and maiming people,1,False,False
That must mean that the world is even closer to wholesale destruction than during the Cuban Missile Crisis in '62,0,False,False
The Catholic people can hear and see the hypocrisy LOUD AND CLEAR,1,False,False
she should look like the monster she is,0,False,False
"After 8 years of complete Republican gridlock, this idiot's idea of working together is to do exactly as the Republicans demand nothing less",1,False,False
What does a white Christian have to do with a Tunisian Islamist murdering 12 and injuring 50 in Berlin,0,False,False
"Most likely, you will see acts of racism against Asians & Muslim looking people",1,False,False
"Go look at the Amman Message, or the website muslimscondemn and you'll be able to find many, many people apologizing for the actions of extremist terrorists",0,False,False
The thought of one Christian attempting to gain political advantage over another,0,False,False
Why did God decide to have sex only in 1 B,0,False,False
"She and our new first gentleman were recorded on the Hollie Stern Show, while they were not yet married to each other, and both of them admitted that they were naked and had just had sex",1,False,False
This is simply black racism against whites,1,False,False
"8 Billion Muslims ""Obama Declared War Against Muslims (Islam)"", they held LARGE Rallies Worldwide, the thousand chanted ""Obama, Obama, We Are All Osama""",0,False,False
"Nothing is stopping the florist from exercising his freedom of speech by putting a hugh sign in his window ""WE DON'T SERVE GABRIEL WEDDINGS"" - why doesn't he",1,False,False
I never use the pieces of junk that people buy from CTire,0,False,False
"Second, a lot of Muslim conflicts can also be presented as tribal/ethnic",0,False,False
"Yeah, a 'crazy person' who just happens to hate Muslims",0,False,False
"Curry, is stop posting ridiculous comments to stop torturing the rest of us",1,False,False
Billie Cosby hasn't been found guilty of raping anyone either yet the width and breadth of the allegations are comparable,0,False,False
"Do you let your clients screen out Jewish, black, and male judges too",1,False,False
likely have much more in common with poor blacks and Hispanics than many want to admit,0,False,False
"BLM: ""Pigs in a blanket, fry 'em like bacon",1,False,False
The fact that gays find sex between woman and man revolting is testament to their intrinsic disorder,1,False,False
"Wealth and power get built up over time, ego wrapped con women take over the discourse, and the Empire of the people becomes the empire of the rich and powerful",1,False,False
"You must know rape is often not prosecuted, and if they are, proof is very difficult and seldom leads to conviction",0,False,False
"This ruling is not suddenly going to mean that every Tommie, Diana and Harriet can start screaming 'fuck white people' at whomever they like",1,False,False
Or did you hear something about the 15 year old killing him because she had to hide something,1,False,False
"The English-allied clergy in Paris, embarrassed by his victory and wanting to discredit Charlene' crown, held a  4-month inquisition trial and condemned him to burn at the stake in 1431",0,False,True
A most disgusting little woman,1,False,False
Just like stretching the truth about about deporting/stopping all Muslims  from coming to the U,1,False,False
I don't want gay bars to be forced to make me feel welcome,1,False,False
"i am sure this man is sane and intelligent, he simply enjoys doing stupid things",1,False,False
And what have the Phillipines or India (mumbai) to do with colonialism (another argument they exploit to the fulles),0,False,False
"And I am NOT gay, regardless of what anyone may tell you",0,False,False
It's as stupid to compare fanatics of Islam to all Muslims as it is to say all Christians are doing the bombing and shooting,1,False,False
"I've read disturbing statistics about how many Muslims in the US believe in Sharia Law, and also believe that violence against ""infidels"" is justified",1,False,False
"2 
Muslims shot in back at Quebec mosque by Canadian",1,False,False
"The videos speak for themselves Paula,  I do recognize the left's standard response when they don't have anything substantive to say is to personally mock and ridicule the messenger or the source",0,False,False
"It is okay for Trump to grab a man, not okay to mention it in the same language Trump uses",0,False,False
I wonder when the prime minister was a bouncer if she didn't say something stupid about men but wasn't caught on tape,1,False,False
"Hiram, the sexual predator enabler who attempted to destroy his fornicator wife's victims",1,False,False
"So brown racism,  black racism are better",1,False,False
"How about this reform:
Let any baptized Christian preside at Mass",0,False,False
One crazy girl is no more representative of the anti-Trump faction than the one crazy girl shooting up a Planned Parenthood is representative of Christians,1,False,False
HAHAHAHA  You atheists kill me,1,False,False
"they are sucking up the video like lapdogs from the girl the feds ""let go"" who was driving the car bundy was in",0,False,False
"These girls know losing, these girls have been losing a long time, these girls are comfortable losing, these girls are losers",1,False,False
You losers are woefully ignorant,1,False,False
nahhh - even stoned people show better judgement than you do,1,False,False
"Where did Trump come up with ""a sick woman, a demented woman""",1,False,False
Talk about playing the race card,0,False,False
Don't act like Muslims are so high and mighty,1,False,False
They should be forced to stand behind their work and pay for repairs for the millions and millions they charge the state for their ridiculous designs,1,False,False
"Of course not all Christians are ""right-wing wackos"", just as not all Muslims are ""radical Islamic terrorists",0,False,False
"As Lina said, in a woderful euphamism for fools, ""You can fool some of the people all of the time",1,False,False
"The ADL has a long history of spying on Black, Arab and other groups, was against Affirmative Action for years, and sends U",0,False,False
"If you identify yourself as ""black"" but are in fact not perfectly African black then don't be surprised",1,False,False
