text,label,majority,minority,data augmentation
"sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man's ruin may be another's fortune .",1,False,False,sam jones became a great filmmaker the day wilco stepped out of their label
"open-ended and composed of layer upon layer , talk to her is a cinephile's feast , an invitation to countless interpretations .",1,False,False,"open-ended and composed of layer upon layer , talk to her is a cinephile's feast , an invitation to countless interpretations ."
"i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun .",0,False,True,"i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun ."
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,0,False,False,earnest yet curiously tepid and choppy recycling in which predictability is the only winner .
"as a director , eastwood is off his game -- there's no real sense of suspense , and none of the plot 'surprises' are really surprising .",0,True,False,as a director eastwood is not up for the big game -- there's no real sense of suspense and the plot surprises are really not surprising
"it's fun , but a psychological mess , with austin powers bumping his head on the way out of the closet .",0,False,False,it's fun but it's an intense psychological nightmare when austin can hit his head on the way out of the closet
"there's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .",0,False,False,this is a scientific law that producers would be well advised to take into account  mediocre movies start to drag as soon as the action speeds up when the explosions start
"a frankenstein mishmash that careens from dark satire to cartoonish slapstick , bartleby performs neither one very well .",0,True,False,bartleby does no one very well with his frankenstein mishmash that moves from dark satire to cartoonish slapstick
the most compelling wiseman epic of recent years .,1,False,False,this was the best philosopher epic we've ever seen
"jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .",0,False,False,jones adds some hope to the unfinished plot but he is also overwhelmed by its predictability
one scarcely needs the subtitles to enjoy this colorful action farce .,1,False,False,the subtitles are not necessary to enjoy this fun action - farce
a smart little indie .,1,False,False,a smart girl
"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .",1,False,False,"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time ."
"whaley's determination to immerse you in sheer , unrelenting wretchedness is exhausting .",0,False,False,the determination of whaley to bring you into his unrelenting misfortune is excruciating
"at a time when we've learned the hard way just how complex international terrorism is , collateral damage paints an absurdly simplistic picture .",0,False,False,at a time when we know hard how complex international terrorism is collateral damage paints an absurdly simplistic picture
"this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s .",1,True,False,this romantic thriller is rooted in the atmosphere of war-time english and it accurately captures the speech patterns moral codes and ideals of the 1940s
"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .",0,False,False,"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor ."
"dark and unrepentant , this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten .",1,False,False,this dark and unrepentant trip into the epicenter of growing mental instability is not easily dismissed or forgotten
how this one escaped the lifetime network i'll never know .,0,False,False,how he got away from the lifetime network i don't know
the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles .,0,True,False,the movie brings a relatively small but already eldritch christian right propaganda machine into national media circles
"evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn .",1,False,False,evelyn's strong cast and smooth lines make for a heartwarming yarn
"while [roman coppola] scores points for style , he staggers in terms of story .",1,False,False,"while [roman coppola] scores points for style , he staggers in terms of story ."
. . . overly melodramatic . . .,0,False,False,. . . overly melodramatic . . .
"even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it's waltzed itself into the art film pantheon .",1,False,False,"even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it's waltzed itself into the art film pantheon ."
comes off like a bad imitation of the bard .,0,False,False,it's like an imitation of a bard
predictably melodramatic .,0,False,False,predictably melodramatic .
"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest .",1,False,False,if you want to be possessed by villainous vampires - blade 2 is certainly a cut above the rest
van wilder brings a whole new meaning to the phrase 'comedy gag . ' at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .,0,True,False,van wilder's commentary adds to the phrase comedy gags at least one scene is so disgusting that viewers may have to leave their lunch
this comic gem is as delightful as it is derivative .,1,False,False,this comics gem is so good it is also insidious
i'd rather watch a rerun of the powerpuff girls,1,False,False,i'd rather watch the powerpuff girls' rerun
'a' for creativity but comes across more as a sketch for a full-length comedy .,0,False,False,'a' for creativity but comes across more as a sketch for a full-length comedy .
"the good is very , very good . . . the rest runs from mildly unimpressive to despairingly awful .",0,False,False,"the good is very , very good . . . the rest runs from mildly unimpressive to despairingly awful ."
"call it magic realism or surrealism , but miss wonton floats beyond reality with a certain degree of wit and dignity .",1,False,False,"call it magic realism or surrealism , but miss wonton floats beyond reality with a certain degree of wit and dignity ."
a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration .,1,False,False,a sad sad story of the inanities of the music business and the difficulties of artistic cooperation
"the piano teacher , like its title character , is repellantly out of control .",0,True,False,"the piano teacher , like its title character , is repellantly out of control ."
"it is a likable story , told with competence .",1,False,False,it's a fascinating story told in the correct way
"it's better suited for the history or biography channel , but there's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind .",0,False,True,"it's better suited for the history or biography channel , but there's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind ."
"the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted needn't waste their time on it .",0,False,False,fans will certainly enjoy nemesis and the uncommitted can't waste their time on it
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",0,True,False,instead of hiding pinocchio from critics miramax should have secreted them
little more than a super-sized infomercial for the cable-sports channel and its summer x games .,0,False,True,little more than a gimmick about the cable sport channel and its x summer games
"the movie addresses a hungry need for pg-rated , nonthreatening family movies , but it doesn't go too much further .",1,False,True,the movie addresses a hungry need for pg-rated nonthreatening family films but doesn't go too far
this low-rent -- and even lower-wit -- rip-off of the farrelly brothers' oeuvre gets way too mushy -- and in a relatively short amount of time .,0,True,False,this low-rent - and even low-wit - rip-off of the oeuvre of the farrelly brothers gets way too mushy -- and in relatively short time
"[e]ventually , every idea in this film is flushed down the latrine of heroism .",0,True,False,every idea in the movie finally crosses into the latrine of heroism
"a depraved , incoherent , instantly disposable piece of hackery .",0,False,False,"a depraved , incoherent , instantly disposable piece of hackery ."
"while the film shuns the glamour or glitz that an american movie might demand , scherfig tosses us a romantic scenario that is just as simplistic as a hollywood production .",0,False,False,while the film does not embrace the glamour of a movie american scherfig gives us a romantic scenario that is as simplistic as a hollywood movie
almost peerlessly unsettling .,1,False,False,almost peerlessly unsettling .
"a loud , witless mess that has none of the charm and little of the intrigue from the tv series .",0,True,False,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series ."
"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit .",1,False,True,"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit ."
barely goes beyond comic book status .,0,False,False,he's a little beyond a comic book
it's a bit disappointing that it only manages to be decent instead of dead brilliant .,1,True,True,it's disappointing that the film manages only to be decent
reeks of rot and hack work from start to finish .,0,False,False,it feels like rotten work from start to finish
"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",0,False,True,it would be the last movie on earth and there would be a debate between presiding over the end of cinema as we know it and another night of exquisite hand shadows
"it delivers some chills and sustained unease , but flounders in its quest for deeper meaning .",0,False,False,"it delivers some chills and sustained unease , but flounders in its quest for deeper meaning ."
it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke .,1,False,False,it's not a clog and it is not intended -- it's only a blandly cinematic examination of what makes a joke a joke
"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichΘs , depression and bad alternative music .",0,False,False,"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichΘs , depression and bad alternative music ."
"it's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !",1,False,False,it's a real delight to watch a rock attack the ants in an attempt to squeeze an arrow from his back and leap freely through the air like an arachnid
"this is a picture that maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool .",0,False,False,"this is a picture that maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool ."
its engaging simplicity is driven by appealing leads .,1,False,False,its engaging simplicity is driven by appealing leads .
"a cross between blow and boyz n the hood , this movie strives to be more , but doesn't quite get there . good performances keep it from being a total rehash .",0,True,True,"a cross between blow and boyz n the hood , this movie strives to be more , but doesn't quite get there . good performances keep it from being a total rehash ."
. . . somehow manages to escape the shackles of its own clichΘs to be the best espionage picture to come out in weeks .,1,True,False,. . . somehow manages to escape the shackles of its own clichΘs to be the best espionage picture to come out in weeks .
it's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair .,1,True,False,it's anchored by extraordinary performances from an honorable veteran of the screen and a sparkling newcomer who instantly transform themselves into a believable mother-daughter pairing
too much of it feels unfocused and underdeveloped .,0,False,False,too much of this is unfocused and undeveloped
nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .,1,False,False,nothing can detract from the affection of the moral favorite
"one of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .",1,False,False,one of those rare exhilarating cinematic delights that gets better in the back of your mind as you think through each of its nuances
"the soupy end result has the odd distinction of being playful without being fun , too .",0,True,False,i think the result is a soupy kind of end product that is not fun but playful
"it looks good , but it is essentially empty .",0,False,False,it looks great but it's basically empty
"myers never knows when to let a gag die ; thus , we're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,True,False,i never thought that myers could let a joke die so i'm going through another mind-numbingly long riff on poo and poop
"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1,False,False,is it the best film of the year so far and must be measured against all other best picture contenders?
daring and beautifully made .,1,False,False,daring and gorgeous
looks and feels like a project better suited for the small screen .,0,False,False,looks like a project more suited for the small screen
a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley .,1,False,True,a really solid film by director malcolm d lee and writer john ridley
a compelling portrait of moral emptiness,1,False,False,an incisive depiction of moral emptyness
"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",1,False,False,leigh doesn't want to break the new record but he knows the daily grind will die for love
as vulgar as it is banal .,0,False,False,as vulgar as it is banal .
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .",1,False,False,"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began ."
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",1,True,True,the ideas and ambitions of the cartoons are far more inventive and ambitious than nickelodeon's trivial cash-in contributions from other animation tv series
"the heat of the moment prevails . it cooks conduct in a low , smoky and inviting sizzle .",1,True,False,"the heat of the moment prevails . it cooks conduct in a low , smoky and inviting sizzle ."
a beautifully made piece of unwatchable drivel .,0,False,False,a beautifully made piece of unwatchable drivel .
gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again .,1,False,False,gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again .
his work transcends the boy-meets-girl posturing of typical love stories .,1,False,False,his writing transcends the typical love stories of boy meets girl
"an uplifting , largely bogus story .",0,False,False,it's a very happy story that was largely bogus
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , [jones] calls our attention to the inherent conflict between commerce and creativity .",1,True,False,in the context of an extraordinary piece of music jones gives a candid account of the politics involved in the production of such an extraordinary performance
"as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is slight but unendurable .",0,False,False,as crimes go writer-director michael kalesniko's new film how to kill a neighbor's dog is modest but unendurable
"from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .",1,False,False,martin's exquisite performance from its invitingly upbeat overture to its heart-rending but ultimately life-affirming finale is a masterful orchestrated
"just about everyone involved here seems to be coasting . there are a few modest laughs , but certainly no thrills .",0,False,False,so far it looks like everyone is playing
"places a slightly believable love triangle in a difficult-to-swallow setting , and then disappointingly moves the story into the realm of an improbable thriller .",0,False,False,"places a slightly believable love triangle in a difficult-to-swallow setting , and then disappointingly moves the story into the realm of an improbable thriller ."
less worrying about covering all the drama in frida's life and more time spent exploring her process of turning pain into art would have made this a superior movie .,0,False,False,less time spent on the drama of frida's life and more time devoted to understanding her art would have made this a good movie
"this is the kind of movie that used to be right at home at the saturday matinee , and it still is .",1,True,False,this is the kind of film that was in the theatre at the weekend matinee
"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",1,False,False,he reminds us that in a language things can usually be traced back to the little things
"if h . g . wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point . '",0,False,False,if h g wells had a time machine and could see his cousin's version what would he say?
a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family .,1,False,False,a good cast and a great but sometimes confusing flashback movie about growing up in a dysfunctional family
a very capable nailbiter .,1,False,False,this man is pretty capable
feral and uncomfortable .,1,False,False,cold and uncomfortable
like these russo guys lookin' for their mamet instead found their sturges .,1,True,True,like these russo guys lookin' for their mamet instead found their sturges .
steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off .,1,True,False,steers turns on a snappy screenplay that curls at the edges it's so clever you want to hate it but he somehow pulls it off
feels as if the inmates have actually taken over the asylum .,0,False,False,the inmates are taking over the asylum
"bears is bad . not 'terrible filmmaking' bad , but more like , 'i once had a nightmare like this , and it's now coming true' bad .",0,False,False,i once had a nightmare like this and it's now in my head
"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",1,False,False,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past ."
despite modest aspirations its occasional charms are not to be dismissed .,1,False,False,no matter its modest aspirations its charms should never be ignored
"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back .",0,True,False,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back ."
"hopelessly inane , humorless and under-inspired .",0,False,False,"hopelessly inane , humorless and under-inspired ."
"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men .",0,False,True,"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men ."
"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man .",0,False,False,"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man ."
"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .",1,False,False,"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview ."
"egoyan's movie is too complicated to sustain involvement , and , if you'll excuse a little critical heresy , too intellectually ambitious .",0,True,False,egoyan's movie is too complex to sustain involvement and if you will excuse some critical heresy it is too intellectually ambitious
"though frodo's quest remains unfulfilled , a hardy group of determined new zealanders has proved its creative mettle .",1,False,False,although frodo's quest is still unfulfilled a determined group of new zealanders have proved their creative abilities
". . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . .",1,True,False,". . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . ."
morvern rocks .,1,False,False,morvern rocks .
"pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion .",0,False,False,despite pc stability the film suffers from a simplistic narrative and an abrupt ending in a fairytale
"any intellectual arguments being made about the nature of god are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that bean abhors .",0,True,False,the arguments made about the nature of god are framed in a drama so clumsy there is a real danger that the less seasoned audience will misunderstand it as an endorsement of the exact things bean abomination 
"there's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one .",1,False,False,the writing is good and both stars are good enough to probably have a good chance at a hollywood career if they want one
"henry bean's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect",1,True,False,the thoughtful screenplay by henry bean provides no easy answers but offers a compelling investigation of faith versus intellect
"benigni's pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .",0,True,False,"benigni's pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow ."
"neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while . before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway .",1,False,True,neither the funniest film made by eddie murphy or robert de niro is for a while nevertheless very amusing before it collapses into exactly the kind of comedy that it had intended
"the problem is that rather than dramatizing this premise , mr . desplechin is content to state it .",0,True,False,he's merely saying it rather than dramatizing it
"the story's scope and pageantry are mesmerizing , and mr . day-lewis roars with leonine power .",1,False,False,"the story's scope and pageantry are mesmerizing , and mr . day-lewis roars with leonine power ."
"there's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film's simple title .",0,True,False,a persistent theatrical theme and a creepy quality to the style of telling of the story undermines the devastating impact of utter loss personified in the simple title of the film
"loosely speaking , we're in all of me territory again , and , strictly speaking , schneider is no steve martin .",0,True,False,"loosely speaking , we're in all of me territory again , and , strictly speaking , schneider is no steve martin ."
"unspeakable , of course , barely begins to describe the plot and its complications . vulgar is too optimistic a title .",0,True,False,"unspeakable , of course , barely begins to describe the plot and its complications . vulgar is too optimistic a title ."
fluffy neo-noir hiding behind cutesy film references .,0,False,False,fluffy neo-noir hiding behind cutesy film references .
"feel bad for king , who's honestly trying , and schwartzman , who's shot himself in the foot .",0,False,False,have a hard time with the king who is honest with himself and the gunman who shot himself in the foot
horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists .,0,False,False,horrific little propaganda movie with fascinating connections not only to the serbs themselves but also to a network of american right-wing extremists
"the most opaque , self-indulgent and just plain goofy an excuse for a movie as you can imagine .",0,False,False,the most self-conscious and plainly silly excuse for a movie as you can imagine
"a deftly entertaining film , smartly played and smartly directed .",1,False,False,this film is very entertaining
"there are weird resonances between actor and role here , and they're not exactly flattering .",0,False,False,there's a strange connection between actor and role here that is not flattering at all
"the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .",1,False,False,the filmmakers try to balance pointed often incisive satire and the unabashed sweetness with results which are sometimes baffling sometimes frightening and sometimes touching in unexpected ways
"a pale xerox of other , better crime movies .",0,False,False,"a pale xerox of other , better crime movies ."
"for something as splendid-looking as this particular film , the viewer expects something special but instead gets [sci-fi] rehash .",0,True,False,the viewer is expecting something special but the film is a sci-fi rehash
`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy .,0,True,False,`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy .
the movie quickly drags on becoming boring and predictable . i tried to read the time on my watch .,0,False,False,the movie rages on until it becomes monotone and predictable
the film virtually chokes on its own self-consciousness .,0,False,False,the film is threatening to consume its own self-consciousness
"affirms the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together .",1,True,False,spielberg affirms the gifts of all involved from spielberg to all the players that he brings together - on camera and off
russian ark is a new treasure of the hermitage .,1,False,False,the russian ark is a new hermitage treasure
"expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street .",1,False,False,films are a good way to explore the lives of women that we wouldn't even look at at a second if we approached them in the street
the film is flat .,0,False,False,the movie is flat
pray has really done his subject justice .,1,False,False,oh god i really think he did something right
no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise .,0,True,False,no one but a man who has been charged with a truly evil crime should face hisher boss
combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why didn't hollywood think of this sooner ?,1,False,False,combine the paranoid claustrophobia of a submarine film with the unsettling supernatural spookiness -- why hasn't hollywood thought of this sooner?
"( danny huston gives ) an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent's smirk .",1,False,False,danny huston gives an amazing performance that reveals the real human soul slowly and with a spellbinding serpent smirk
"an often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",0,False,False,a sometimes very boring strange reading of a classic whose witty dialogue is largely treated with a strange casual approach
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he's shooting the latest system of a down video .",0,True,False,much of the time beck seems to be assuming that he's shooting the latest system of a down film
the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann .,1,False,False,the film was narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann
"slack and uninspired , and peopled mainly by characters so unsympathetic that you're left with a sour taste in your mouth .",0,False,False,it's sluggish and uninspirated and its characters are mostly so unsympathetic that you don't get a taste of them
the story has some nice twists but the ending and some of the back-story is a little tired . the performances are all solid ; it merely lacks originality to make it a great movie .,1,True,False,the story has some nice twists but the ending and some of the back-story is a little tired . the performances are all solid ; it merely lacks originality to make it a great movie .
"a real winner -- smart , funny , subtle , and resonant .",1,False,False,"a real winner -- smart , funny , subtle , and resonant ."
why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ?,0,True,False,how did jackie chan get a role in a movie full of stunts?
"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain .",1,True,False,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain ."
"this orange has some juice , but it's far from fresh-squeezed .",1,False,False,this orange is great but not fresh
"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .",1,False,True,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya ."
"by its modest , straight-ahead standards , undisputed scores a direct hit .",1,False,False,"by its modest , straight-ahead standards , undisputed scores a direct hit ."
"fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal .",1,False,False,fontaine's direction and her eloquent use of close ups and her charm with the moving camera add sheer cinematic appeal to the movie
"smart science fiction for grown-ups , with only a few false steps along the way .",1,False,False,science fiction for adults with only a few false steps in the right direction
a movie that harps on media-constructed 'issues' like whether compromise is the death of selfà this orgasm [won't be an] exceedingly memorable one for most people .,0,False,False,this orgasm will not be an outstanding one for most people
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .",0,False,False,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest ."
"in a big corner office in hell , satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 .",0,True,False,"in a big corner office in hell , satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 ."
"it's clear the filmmakers weren't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .",0,False,False,they clearly weren't sure where they were going and it's even more clear that they don't have the skills for our destination
this overproduced and generally disappointing effort isn't likely to rouse the rush hour crowd .,0,False,False,this harrowing and generally disappointing performance is not likely to entice the crowd during rush hour
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .",1,False,False,neither parker nor donovan are typical romantics but they are a quirky and fresh element in the formula
"the film has [its] moments , but they are few and far between .",0,False,False,the movie has its moments but they're rare
"had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin .",0,False,True,"had the film boasted a clearer , more memorable , the creepiness would have gotten under the skin ."
"'barbershop "" is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .",1,False,False,barbershop is a fun and well-rounded ensemble comedy with a variety of interesting characters and an engaging story
"the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",0,False,False,the misery of the people becomes another voyeuristic spectacle that we can consume and forget
"a graceful , moving tribute to the courage of new york's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .",1,False,False,a graceful and moving tribute to the courage of those most talented and well-respected nyc elite
"the first hour is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie .",0,False,False,the first hour is tedious although ford and neeson are competent to keep our interest but it's not really a thrill-filled movie
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,1,False,False,a man of 90 years is moving to share his impressions about art and life with us
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",0,True,False,"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise ."
"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention .",0,False,False,"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention ."
"àthe story is far-flung , illogical , and plain stupid .",0,False,False,the story is illogical and stupid
"van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers .",0,True,False,"van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers ."
psychologically savvy .,1,False,False,i'm psychologically aware
"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",1,False,False,its scenes and sensibility are familiar but it exudes a nostalgic spy-movie charm and is at the same time so fresh and free of the usual thriller nonsense that it all looks to be happening for the first time
this long and relentlessly saccharine film is a clear case of preaching to the converted .,0,False,False,this long film is a clear example of preaching to the converted
"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .",1,False,False,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ."
"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp .",0,False,False,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp ."
you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .,1,True,False,you should pay nine dollars to listen to the story of afghan refugees in the news and you can still be unaffected
"reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .",0,True,False,reign of fire doesn't seem to be recovering from its dismal premise but maintains an enjoyable level of absurdity
ecks this one off your must-see list .,0,False,False,ecks this one off your must-see list .
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,0,False,False,ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .
this slight premise . . . works because of the ideal casting of the masterful british actor ian holm as the aged napoleon .,1,False,True,this small premise works because of the excellent acting of the highly-rated british actor ian holm as aging napoleon
"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",1,True,False,a touching complex film that looks like a film in that it captures an italian immigrant family at the brink of major changes
feels like the grittiest movie that was ever made for the lifetime cable television network .,0,True,False,it is almost like the grittiest movie ever made for the cable television network lifetime
munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected .,1,False,False,munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected .
