text,label,majority,minority,data augmentation
"Meanwhile Muslims in Toronto are launching a campaign to convince the LGBT  of Canada that Islam is their friend, a better friend of transgender and gay people than those intolerant  Catholics  and Christians",1,False,False,meanwhile muslims are launching a campaign to convince the lgbt of canada that islam is their friend and a better friend for transgender and gay people than those intolerant catholics and
Why does PM Selfie Cute Socks never condemn the oppression and slaughter of Christians in the predominantly Muslim countries,0,False,False,why doesn't the pm selfie cute socks condemn the oppression and slaughter of christians in the predominantly muslim countries?
"Is Muslims want to be accepted they have only to integrate into Canadian society, and accept its secular values",0,False,False,will muslims want to be accepted in canada?
Donald Trumpâ€™s speeches have demonstrated his hate towards Muslims and Mexicans,0,False,False,in his speeches donald trump has shown his hatred of muslims and mexicans
"
The Quran contains at least 109 verses that call Muslims to war with nonbelievers for the sake of Islamic rule",1,False,False,the quran has at least 109 verses that call for war between muslims and non-believers to the sake of islamic rule
"Because a few are lunatics, you would punish all",1,False,False,because some people are erratic you would punish all of them
Toronto the multicultural cesspool where every group hates the other one and where the downtown self hating whites and lying media say everything is rosy,0,False,False,toronto a multicultural crag where every group hates the other and where the blasphemous whites in downtown and the lying media say everything is rosy
blacks do not do well in Hawaii,0,False,False,the blacks in hawaii do not do well
It took six women to complain before anyone would believe he was sexually abusing them,0,False,False,it took six women to complain before anyone was surprised that he was sexually abusing them
the bigots who want to exclude Muslims,1,False,False,bigots want to exclude muslims
This pope is as misogynist and homophobic as the cardinals who elected him and the men he has appointed since,0,False,True,this pope is as misogynist and homophobic as the cardinals who elected him and the men he elected since he 
Clinton wrongly backed Muslim forces in the former Yugoslavia,1,False,False,clinton has wrongly supported muslims in the former yugoslavia
I'm also unimpressed by the media's virtually unanimous support for the gay lobby's agenda,0,False,False,not impressed is the media's virtually unanimous support for the gay lobbys agenda
Discriminating against women is an insane practice that has infiltrated the Church not by Divine design but by males' need to be in power & control,0,False,False,discriminating against women is an insane practice that has infiltrated the church not by divine design but by males in power control must be in place
"In 1900, 1 person in 5 in the empire was a slave, and you could still buy female slaves on the streets of Constantinople right up to before the war started",0,False,False,in 1900 1 person was a slave in the empire and you could still buy female slaves in the streets of constantinople up to the war started
"But they are not in the care of humans,  And give it up with this ""city-raised princess"" crap",1,False,False,but they don't belong to human society and they owe it to this poor princess raised in the city
"

And our Republican delegation in DC don't seem to give a damn about this",1,False,False,and the republican delegation in washington dont seem to care about it
GO AWAY PLEASE YOU DAMN MUSLIM,1,False,False,go damn muslim
"Should it not be their BOYS whom parents take care to prepare to ensure they respect all women, and never make unwanted advances, or even rape",0,False,False,should it not be their boys whom parents must make sure they respect all women and never make unwanted advances or even rape
Islam is not a religion it us a pagan political jew hating sickness,1,True,False,islam is not a religion but it is a pagan political jew with a health problem
"It's 1 o'clock in the morning after a summer Saturday night, and a man calls 911 about a domestic fight involving at least one armed man",0,False,False,it's 1 o'clock in the morning after a summer evening and a man calls 911 about a domestic fight with at least one armed man
"While the Kim Chee (Un) crackpot is zeroing his missiles, the Moron is insulting the NBA MVP",0,False,False,while kim chee un zeroes his missiles the moron insults nba mvp kim jong un
"
I do not hear or see her protesting against oil coming from Saudi Arabia, the plight of the females for that matter",0,False,False,i can't hear her protesting against oil coming from saudi arabia as i see her plight
my goodness when that crazy white boy went in and shot the blacks in Charleston there was a 100 comments by now,1,False,False,when that crazy white boy came to charleston and shot the blacks there were already 100 comments
So the breathtaking hypocrisy of the Left is on full display once again,1,False,False,the breathtaking hypocrisy of the left is therefore again on full display
Only a fuckin nigger would do something like this,1,False,False,only a fucky nigger would be able to do it
"
""Black guys counting my money",1,False,False,black people counting my money
"That's because the Muslims are attacking anyone in sight and on a global basis and are hostile to everyone, not just a specific ethnic or religious group",1,False,False,because muslims attack everyone on a global basis and are hostile to everyone not just an ethnic or religious group
"Yes, we have as a president a man who refuses to disavow virulent white anti-black, anti-jew racism by scum like the Aryan Nation, half of whom are in prison for various truly nasty felonies",1,False,False,yes as a president we have a man who refuses to disavow virulent white anti-black anti-jew racism by scum like the aryan nation half of whom are currently in prison
Which is why a lot of people who travel their on business have 2 passports so they can use  one to enter muslims countries and one to enter Israel,0,False,False,why do many people that travel for business have 2 passports so they can use one to enter muslim countries and one to enter israel?
"

I witnessed Iraqis digging with their hands in an interesction of that town looking for what had been rumored to be underground prisons",0,False,False,i saw iraqis digging in an interest of the city with their hands looking for what was rumored to be underground prisons
"But, considering you are reaching around to your backside to find a comparison, think for awhile and come up with two apples",1,False,False,but considering that you're pulling your back to make a comparison think about it for a while and come up with two apples
"Show her some respect, darn it",1,False,False,show her respect darn well
"Some men are trash, but many men out there are good guys, even sometimes giving their lives to save women and children",1,False,False,some men are just trash but so many men are good guys some are sacrificing their lives for women and children
"Obviously, the guy was definitely having a major mental health crises and his mind was highly vulnerable to suggestions from people he trusted",0,False,False,however he was in serious mental health issues and his mind was highly vulnerable to suggestions from people he trusted
Hitlery's a pig for being with Bill,1,False,False,hitler is a pig for being with bill
"IF BLM were as concerned about black on black murder, none of this would be an issue",1,False,False,if the blm were worried about black murder none of this would be an issue
"Then Netanyahu upbraided the ambassadors, &they complained it was done on Christmas - hiding behind its sanctity like terrorists use their own civilians as shields",1,False,False,netanyahu then attacked ambassadors he said were doing it on christmas eve - hiding behind their sanctity like terrorists using their own civilians as
I just love reading the Con man's suckers excuses,1,False,False,i just love to read con man snark excuses
"Mencken
The Baltimore Evening Sun,
July 26, 1920",1,False,False,mencken baltimore sun 26 july 1920
"It includes people who indicated their race(s) as â€œWhiteâ€� or reported entries such as Irish, German, Italian, Lebanese, Arab, Moroccan, or Caucasian",0,False,False,it includes people who indicated their races as white or reported entries such as irish german italian moroccan arab or caucasian
"The weird thing is to see, for example, Jewish or Black groups complaining about white supremacist groups",1,False,False,the strange thing is to see jewish groups complaining about white supremacist groups for example
"Is Robert Brym arguing that any diaspora could be included, such as for the Mennonites, Doukhobors, Romani, Arab, Gerashi, and so many, many more",0,False,False,why is robert brym proposing that any diaspora such as mennonites doukhobors romani arab gerashi and many many others could be included
would it still be racists,1,False,False,could a racist still be left behind?
Now everything racist is alt right,1,False,False,all racism is now alt right
The same morons in charge of these policies are bewildered by the fact that middle-aged white men are killing themselves in record numbers,1,False,False,the same morons who supervise these policies are shocked that middle-aged white men are killing themselves in record numbers
There are marriage courses that couples are expected to attend before the actual celebration of the Sacrament of Matrimony,0,False,False,marriage courses are also expected to be attended by couples before the actual celebration of the sacrament of marriage
"The bomber wasn't a soldier of isis, he was just another islamic coward",1,False,False,the bomber was not an isis soldier he was just another islamic coward
"Ah, so what you are doing is slandering homosexual priests, not homosexuals in general",1,False,False,so you are slandering homosexual priests not homosexuals in general
"

The vast majority of the people dying in terrorist attacks and the troops fighting against terrorists are Muslims",0,False,False,the vast majority of those who die in terrorist attacks are muslims
"I'm not saying that the restaurant example is racist either, just odd",0,False,False,i'm not saying that the example of restaurant is racist either just strange
II is useless for me since CI clergy rape children in sacristy and confessional,1,False,False,ii is useless for me since ci clergy rape children in the confession and sacristy
"8 Billion Muslims Worldwide, the Millions at the U",0,False,False,8 billion muslims in the world and millions in the us
"Right, and Clinton didn't have sex with 'that woman' just because she felted him",0,False,False,right and clinton didn't have sex with this woman because she felled him just because
Three quarters of men in US jails are from single mother families,0,False,False,three quarters of men are jailed in us jails from single mother families
"
What are there idiots thinking",1,False,False,why are there so many idiots that are thinking?
What the story does not say is that Omar Khadr pleaded guilty to murdering U,0,False,False,what the article does not say is that omar khadr pleaded guilty to murdering umar khad
To say that the actual teachings of Islam have zero part to play in these terrorist acts is unbelievable,1,False,False,to say that islam's teachings don't play a part in these terrorist acts is unbelievable
What is often visible in Anchorage is the mentally disturbed and addicted,0,False,False,in anchorage it is often seen that mental disturbed and addicted people are affected
"So you are  equating this most extremist of practices with ""Muslims"" in general, despite most Muslims disavowing it",0,False,False,you therefore are equating this most extremist practice with muslims in general despite most muslims disapproving of it
"The reality is that nazis, neo-nazis, white supremacists are nothing but scum",1,False,False,the reality is that nazis neo-nazis white supremacists are nothing but scum in their own country
The only truly surprising thing to me are the white trash at-right racist fascist illiterate wife-beaters that STILL defend the actions of this bumbling lunatic,1,False,False,the only really surprising thing is that white trash at-right racist fascist illiterate wife-beaters stand by the actions of this bumbling lunatic while being
Is your insult directed at gays or do you find it acceptable to use a term associated with gay men towards others as an insult,1,False,False,is your insult directed at gays or do you consider it acceptable to use a term associated with gay men towards other people as an insult?
"

Even if they manage to get a degree in something, they are still scum",1,False,False,even if he gets a degree he remains an illusive scum
This international idiot claims to be gay and CONservative,1,False,False,this international idiot claims to be homosexual and conservationist
Start impounding cars and luxury items,0,False,False,start criminalizing luxury car and household goods
"If you black, you guilty and deserve to wasted",1,False,False,if you are black you are guilty and deserve a savage
The air fare is covered by mosques and Muslim donations from around the world,0,False,False,the air fare is covered by mosques and muslims from all over the world
"Do we need to know if she is Christian, Muslim, Atheist, Jewish ect",0,False,False,do we need to know if she is christian muslim jewish or islamic ect
"Muslim pedophile says F(* to Cdn Laws

https://www",1,False,False,Muslim pedophile says F(* to Cdn Laws https://www
"KILLING people who ""disagree"" with them",0,False,False,kill people who disagree
"And since that didn't happen it wouldn't happen to claim you were ""transgender"" and get a deferral either",0,False,False,if he didn't happen it would not happen if you claimed you were transgender and received deferral or
Unbelievable that this set of people were ever brought into the White House,0,False,False,and it's inconceivable that anyone of this nature ever came to the white house
He hasnt filed a tax return for 15 years,0,False,False,he hasn't filed his tax return in 15 years
"Yesterday, the National Post published as article that disputed Obama's notion that babies aren't racist, supported with a study, and a huge number of commenters accused the author of being, you guessed it, a Trump supporter and a Nazi",0,False,False,despite the fact that the article disputed obama's notion that babies aren't racist a huge number of commenters accused the author of being you guessed it a trump supporter and a nazi support
"You believe that you should be able to say whatever you want against Muslims, but that no one should be able to say anything negative about your anonymous comments",0,False,False,you believe you should be able to say anything you want about muslims but no one should be able to say anything negative about your anonymous comments about muslim
Is this the pot calling the kettle black,1,False,False,is this the pot called black?
"Yet, guns have always been an important tool in my life and I'm not one to throw out a hammer over a black thumbnail",1,True,False,guns have always been a valuable tool in my life and im not one to throw a hammer over a black thumbnail
"


His response to the recent attack, ""This was a deliberate and cowardly attack, ""I condemn it in the strongest terms,"" ""There is no justification of such barbaric acts",0,False,False,his response to the recent attack it was a deliberate and cowardly attack i condemn it with the utmost confidence there is no justification for such barbaric acts
"
When an anti-abortion Republican congressman was caught demanding his mistress have an abortion, Caldera was dumb as a post",1,False,False,when a republican anti-abortion congressman was caught calling his mistress an abortion caldera was dumb as a postman
"
Oh and I am a girl dragon - just intolerant of those who had a hand in our current situation as a country",1,False,False,oh and i'm a girl dragon - just intolerant of those who contributed to our current situation as a nation
You don't need a cop to try to get the drop on some scumbag,1,False,False,you don't need a cop to try to sneak some scumbag with it
I know from past posts that you are black and proud,1,False,False,i know from previous posts that you are black and proud of yourself
You are hateful and ignorant,1,False,False,you're ignorant and hateful
"In it the AP references a previous attack as follows:  ""In January, four people were arrested after a cellphone footage showed them allegedly taunting and beating a mentally disabled man",0,False,False,in a previous attack the ap references as follows in january four people were arrested after a cellphone footage showed them allegedly taunting and beating a
"Hence, also, that understanding of its sacred dogmas MUST BE PERPETUALLY RETAINED, which Holy Mother Church has once declared",0,False,False,it therefore must be perpetually refunded also that holy mother church once declared sacred dogmas
"She failed to understand that sometimes, black officers shoot white people without just cause, like that case in Louisiana where a white autistic boy was shot by black sheriff",1,False,False,she failed to understand that black officers sometimes shoot white people without just cause like this case in louisiana where a white autistic boy was shot
"That is how you stop black market, not by selling at 7,50$ a gram",0,False,False,so you can stop black money and not just selling 750 a gram
I feel I can hear those clergy sex abused children's cry day and night,0,False,False,i can hear the clergy children crying and sexing all day
what a breathtakingly idiotic thing to say,1,False,False,what a ridiculous statement
"I absolutely do not support these racist clowns, but they, under our constitution do have a right to say whatever vile garbage they want to",1,False,False,i absolutely do not support these racist clowns but they have a right to say whatever they want in our constitution
Jews and muslims deny the Trinity,0,False,False,jews and muslims deny the trinity
"Christianity is not being displaced by other religions â€“ only 7 per cent, at most, will identify as Muslim by 2036 â€“ but by no religion at all",0,False,False,christianity is not displaced by other religions only 7 pc will identify as muslim by 2036 but no religion at all
"A powerless no electricity empty train between two completely useless dead ends without any working stations, many years behind schedule, four times over budget, ""maybe"" running in 2026",0,False,False,a powerless no electricity empty train between two totally useless dead ends without any working stations many years behind schedule four times over budget may run in 2026
The fact is that Barack Obama made energetic efforts to address the plight of wage earners reeling from the Great Recession but was thwarted by Mitch McConnell's and the GOP's strategy of non-stop obstructionism,0,False,False,the fact is that barack obama made vigorous efforts to address the plight of wage earners reeling from the great recession but was thwarted by mitch mcconnells and the gops
Christian terrorists now occupying a majority of federal governing positions in all branches of government,0,False,False,christian terrorists are currently occupying the majority of federal governmental positions in all branches of government -
He confessed to SEXUAL ASSAULT,1,False,False,he admitted to sexual assault in his account
"â€�  Those who are condemning her shout â€œMaybe it was foolish, but she should have know better",0,False,False,those who condemn her say maybe it was foolish but she should know better
"Hillary""trump is a racist bigot and womanizer"", Hillary ""hey Jay Z how many hoes have you bitch slapped lately come do my concert"" I'm all for freedom of speech",1,False,False,hillary trump is a bigot and womanizer hillary hey jay z how many hoes have you slapped lately come to my concert im all for freedom of speech
"So now we have gay, white, GQ models killing people in East Anchorage",1,False,False,so now gay white gq models kill people in east anchorage
"One could effectively argue that Islamic State, with it's ideology surrounding women, Jews, gays, and the separation of religion and state is far right movement",1,False,False,on the basis of its ideology surrounding jews gays and separation of religion and state one could effectively argue that islamic state is the far-right movement
"Your idiotic statements turning black into white and white into black are just another example of a pathological liar like Il Duce Trump, your glorious leader",1,False,False,your idiotic statements turning black into white and white into black are just another example of a pathological liar like il duce trump your amazing
"even ""amazing"" men can be liars
even ""great"" men
even ""successful"" men
in fact that is how they usually became amazing, great and successful",0,False,False,even great men and successful men are liars because that's how they are usually amazing great and successful
"you are using Chicago as an example but it is not, it is an exception where guns are free and people are killing each other, not just cops and people",0,False,False,you're using chicago as an example but not it's an exception where guns are free and people kill each other not just cops and people who kill each other
"So when rational people tend to condemn and ""bash"" islam and muslims based on fear, it's out of knowledge of its official tenets, not ignorance",1,False,False,if rational people choose to condemn and bash muslims based on fear it is out of knowledge of its official tenets not ignorance
"

Breaking down the Human Race into Browns, Blacks, Purples, Yellows, Reds & Whites, et al --is a creation of Human Imagination",0,False,False,breaking the human race into browns blacks purples yellows reds whites and others is a creation of human imagination
"Mencken
The Baltimore Evening Sun,
July 26, 1920",1,False,False,mencken baltimore evening sun 26 july 1920
They also insisted making it legal would cause crime to drop because there wouldn't be a black market,0,False,False,they said if it became law it would cause crime to be dropped because there wouldn't be a black market and there wouldn't be 
"Where are the Conservative howls of indignation that Trump is a secret Muslim for not using the words ""radical Islamic terrorism""",1,True,False,why is donald trump a secret muslim for not using the words radical islamic terrorist?
And who's fault is it your parents gave you a ridiculous name,1,False,False,who is responsible for your parents name?
"Sorry Richard, your man excels at making himself look stupid",1,False,False,sorry richard your man excels at making himself appear stupid
"In this case, people are fearful because islam tends to consistantly churn out individuals who believe that their religion can be advanced by killing people",1,False,False,those who believe their religion can be further advanced by killing people are frightened because of islam's constant churning out of individuals
"
Until he's willing to recant his anti-liberty stances on immigration, the drug war, press freedom, sex education, victim's rights, LGBT rights, and many others he is merely an authoritarian mouthpiece for disgruntled religious republicans",1,False,False,until he recants his anti-liberty stances on immigration the drug war press freedom sex education victims rights lgbt rights and many others he is merely an authoritarian spokeswoman for dis
"When 2-4  million Muslims  drop in, (it will happen)  what  will Mr Fox do with  the new comers who piss on Mexico's  Hispanic / Aztec,  Catholic history culture and society",0,False,True,what will mr fox do with the new comers who piss on mexico's hispanic  aztec catholic history culture and society
"About 30 years ago decisions were made to move mental health patients from the hospital in Salem to ""community based solutions",0,False,False,about 30 years ago the decision was made to move mental health patients from the salem hospital to community based solutions
Screaming the race/culture card doesn't work with them,0,False,False,screaming at the culturalrace card doesn't work for them
"
You asked: ""why did you not include blacks in your 'inferior' designation",1,False,False,why didn't you include blacks in the inferior designation?
The man is a complete disgrace and a lying phony RINO,1,False,False,the man is a total disgrace and a phony rino who lies
Is the rational culture of Canada based on Western European Ideas and Laws regressing to pre-renaissance times glorifying irrational superstitions and misogynist cultures,0,False,False,are the western european ideas and laws based rational culture of canada regressing to pre-renaissance times glorifying irrational superstitions and misogynistic cultures?
I hope tax payers are not funding Black Lives Matter or any other groups involved in the Pride Parade,0,False,False,i hope that taxpayers won't put a huge financial burden on black lives matter or any other riot organizations
"See, two can play at your ridiculous game",0,False,False,two can play your outrageous game
And you are worried about a dumb flag,1,False,False,and you worry about the flags
"Gosh, it's almost as if sexual dimorphism is a thing and men and women have different interests and aptitudes",0,False,False,it's like sexual dimorphism and men and women have different interests and aptitudes
A gay person is not able to live a celibate life because they are acting out their attraction,0,False,False,a gay person is not able to live a celibate life because they are acting out their attraction to certain things
"It's funny that when a black person commits an outlandish crime, all black people are implicated by association",1,False,False,it's funny that when a black person commits an outlandish crime all black people in the usa are implicated in
"Islam holds a confused vision of the Jews, Jesus and His teachings",0,False,True,islam holds a confused vision of jesus and his teachings about jews
"How the hell do you expect us ""WHITE STRAIGHT MEN"" to stand up with you when you are secretly shooting us down",1,False,False,why do you want us white men to stand up with you when you are secretly shooting us down?
"The couple did not ask for a ""gay"" wedding cake - they asked for a wedding cake",1,False,False,the couple did not ask for a gay wedding cake but instead requested a wedding cake
"

You can say he's childish, ridiculous, whatever",1,False,False,you can say he's crazy or childish
"If they actually do close in on arresting this hag,which I doubt, she'll have herself committed to a mental health facility",1,False,False,if they actually close in on arresting this hag i doubt shell has been put in a mental hospital
"Jong's  actions---repeated rocket firings , are proof positive he's an unstable crazy man",0,False,False,jong's actions -- repeated rockets are a clear confirmation that he's an unstable crazy man
"Despite UNC's egregious pattern and practice of invidious discrimination, UNC officials act with impunity",0,False,False,unc officials act with impunity against unc's egregious pattern and practice of invidious discrimination
"The farmer claimed self defence, as he shot the unarmed Kent in the head, four times",0,False,False,the farmer demanded self defence as he shot kent four times in the head
"Of course, he comes to Canada all the way from the US south so he knows all about putting black people in their place",1,False,False,of course he comes from the us south to canada so he knows everything about putting black people in their place
"But the ""White trash"" talk is racism",1,False,False,white trash talk is racism
The second may normalize aggressive sexual acts,0,False,False,the second could normalize aggressive sexual actions
"with that change, QuÃ©bec became the first jurisdiction in the Americas larger than a city or county to prohibit anti-gay discrimination",0,False,False,with this change qubec became the first jurisdiction in the americas larger than a city or a county to end discrimination against gay persons and their
"After reading so many techniques he used with his star celebrity status, he is the BEST rapist I have ever heard of",1,False,False,after reading all the tricks he used with his star celebrity status he is the best rapist i have ever heard of
"

Chuck Walmsley,
Editorial Curator, The Rosedale Aggregator",0,False,False,chuck walmsley the rosedale aggregator editor curator
"Yes, he was/is an embarrassment and that embarrassment is now much worse",0,False,False,yes it was and is now much worse
Are you saying the burial committee is ignorant of the history of Po`e Hawaii and wouldn't know a native skeleton from an asian or filipino,1,False,False,why is the burial committee ignorant of the poe hawaii history and would not know a native skeleton from an asian or a filipino
"

In fact, the minorities in the USA weren't allowed to vote till 1965",0,False,False,in fact the minority in the usa didn't have a vote until 1965
"Let's all admit that human sexuality is a highly complex body system--physical, emotional, hormonal, neurological, psychological--and is not conducive to black and white answers",0,False,False,let's all acknowledge that sexuality is a highly complex body system--physical emotional hormonal neurological psychological--and is not conducive to black and white answers
"They have been carried out by Europeans, often â€“ but far from always â€“ from Muslim families,",1,False,False,they were carried out often by europeans but from muslims not always in the family of islamic parents
"I dare say, many countries that actually value democratic principles learned from the Orange Taint idiotic Trump Bunnies voted to put in the White House, at the urging of Putin, Assange and the other right wing nuts",1,True,False,i dare say many countries that actually value democratic principles learned from the orange taint idiotic trump bunnies voted to put trump in the white house at the urging of putin assange and the other
Ramadan - a good excuse to execute ur Christian neighbours,1,False,False,ramadan - a good excuse for the execution of our christians neighbours
That's referring to the Liberals as liars,1,False,False,it's saying the liberals are liars
"many of the white supremacists are poor, uneducated whites who live in the country side, blaming non-whites for their plight when they are too lazy to do things for themselves",0,False,False,many of the white supremacists are poor and untrained whites who live in the country blaming non-whites for their plight while they are too lazy to
"""Muslim women in Canada are cast as the blackest of political demons, the most frightening of ghosts",1,False,False,muslim women in canada are cast as the most frightening ghosts of political demons
"I have no problem with calling the Radical Islamist Terrorists ""animals""",1,False,False,i have no problem calling radical islamist terrorists animals
Any woman who would go down on this selfish moron must need to be paid,1,False,False,any woman who goes for selfishness must be paid
"And anyway, assuming you're in the States, what the hell are you doing on a South African website unless it is to act like a troll",1,False,False,and anyway assuming you're in the us what the hell are you doing on a south african site unless you're going to act like a troll
"""A hijab does not mean that its wearer is biased against non-Muslims""",0,False,False,a hijab does not mean its wearer is biased against non-muslims in any way
No one is taking this garbage seriously any more,1,False,False,no one 'takes' it seriously
I think it's reasonable to fear anyone that wants to kill me just because I don't believe EXACTLY as they do,1,False,False,i think it's reasonable to fear anyone who wants to kill me because i don't believe that is what they believe
"
When they are chanting their rhetoric like ""blacks must go"" however ridiculous it is, it IS protected",1,False,False,when they are chanting their rhetoric like blacks must go however ridiculous it is it is protected by the law
"""I'm here to register as a member of a despised minority, and you are asking me to prove that I am a real Muslim",0,False,False,i'm here to register as a member of a despised minority and you are demanding that i prove that i'm a muslim
One thing that has surprised me as I have traveled through countries with sizable Muslim populations is how welcoming and friendly they often are,0,False,False,one thing that surprised me as i traveled through countries with a significant muslim population is how welcoming they often are to me
"""You're a racist"", the gift that keeps on giving",0,False,False,you're a racist the gift continues to give
"""White athletes who gang rape""  is that your best description to prove your false claim",0,False,False,white athletes who gang rape is the best description to prove your false claim
Half white Colin Kaepernick started this racist anti-cop rant,1,False,False,half white colin kaepernick started this racist anti-cop rant this week
"But in fact I don't know the actual ""teaching"" on transgender people, which could be distinct from what is said about gay people",0,False,False,but in fact i don't know how transgender people are taught this could be separate from what is said about homosexuals or bisexuals
Our Colleges must welcome controversy discussions if we are going to grow as a Church,1,False,False,we have to welcome controversy discussions if we are going to grow as a church
"â€�

He calls Trump unstable and incapable of a competent presidency",0,False,False,trump is ineffective as a president and in a poor position
"A man who, despite being wholly unqualified, ran for president because he was stung by the humiliation of a life of just almost not failing at everything he's tried",0,False,False,a man who ran for president because he was stung by the humiliation of a life that did not fail at everything he tried to achieve
How many men kill their coworkers vs,0,False,False,how many men kill their co-workers?
If you live in this kind of fear you really should seek mental health counseling,0,False,False,if you are afraid you should get help
So they use a loophole and the rest of us can sit on it a spin and condemn small business men and women for looking for ways to survive,1,False,False,so they have a loophole and the rest of us can just sit on it and condemn small business men and women for trying to survive
"They keep their donors in line by favoring police over black and latino youth, building a wall and talking about Muslim terrorists",0,False,False,they keep their donors in line by favoring police over black and latino youth building a wall and talking about muslim terrorism and terrorism in the
"Are you saying that everyone who voted for Trump knew he was lying when he promised healthcare for everyone, better and cheaper than the ACA",1,True,False,do you think the people who voted for trump knew that he was lying when he promised that his health care would be better and cheaper than the
He is now completely surrounded by novices and imbeciles who know nothing about the functioning of government,1,False,False,he is now completely surrounded by novices and imbeciles who don't know much about the government's functions
"

Africa's population will more than double within those 2 lifetimes you mention",0,False,False,within the two lifetimes you mention africa's population will more than double
Have your procedure without an anesthetic the way it is done on teenage girls in many Muslim countries,0,False,False,in many muslim countries surgery is done without an anesthetic the way it is done on teenage girls
"like Blacks, Jews or Muslims",0,False,False,like jews or muslims
What are the Muslim extremists trying to accomplish,1,False,False,what do muslims want?
Your ignorance is blowing my mind,1,False,False,your ignorance blows my mind
Hence no action on immigration because they quake in their shoes to actually accomplish anything meaningful to help the US,0,False,True,so the immigration law should not be taken because some people are quaking and they can no longer do anything meaningful to help the us
"THIS FUKR IS A CONFIRMED TERRORIST AND A MUSLIM ISIS SUPPORTING IMMIGRANT
HE S NOT CANADIAN",1,False,False,THIS FUKR IS A CONFIRMED TERRORIST AND A MUSLIM ISIS SUPPORTING IMMIGRANT HE S NOT CANADIAN
"For one who truly knows, this is a gay problem",1,False,False,it's a gay problem for anyone who knows that
Conservative angst over dead black babies is the most laughable concern trolling,1,False,False,conservative anger over dead black babies is the most laughable concern trolling has created
"* * *

"" 'The man is a liar, a bully, a buffoon,â€� wrote Joseph W",0,False,False,the man is a liar a scumbag a buffoon joseph w simpson wrote
Gender dysphoria is a mental disorder,0,False,False,gender dysphoria is a mental disorder that affects people in a variety of ways
"

Let's Fill TAPS, 

Let's double the PFD, 

Let's make America great again",0,False,False,let's fill the taps let's double the pfd let's make america great again
And I suffer more from racism than does any black today,0,False,False,and i suffer more than any black today because of racism
"Because up is down, black is white, withdrawal is a surge, and Trump knows better than the generals*",0,False,False,because black is white withdrawal is a boom and trump knows better than the generals
"Many suspect the above number for China under-reports the number of millionaires there, because levels are very different from, say, Germany, in areas of assets/income streams hidden from government discovery, and graft, corruption, black market and money-laundering activities",0,False,False,many believe that the above number for china under-reports the number of millionaires there because levels are very different from say germany in areas of assetsincome streams hidden from government disclosure and graft corruption black market and money laundering activities
"Dubya, an elitist oligarch who let Wall Street destroy the world's economy only weeks before Obama was to become President promising peace, equality, and economic progress for the poor",0,False,False,dubya the elitist oligarch who let wall street destroy the world economy just weeks before obama was to become president promised peace equality and economic progress
Iâ€™m glad to see this pressure on police departments to monitor their response to sexual assault complaints,0,False,False,i am pleased to see pressure on police departments to monitor their response to sexual assault complaints
"

We have two presidents threatening to rain nuclear hell on each other",1,False,False,we have two presidents who threaten to go on nuclear hell
On a side note I am so sick of the Rockie shills on TV defending Black playing Cargo,0,False,False,on a side note i'm so sick of the rockies defending black playing cargo on tv playing shills
So why spin everything negative,0,False,False,why does it seem negative?
All the white guys who were president are still called that yet the black guy has to be questioned,0,False,False,all white men who were president are still called that and the black man has to be questioned
Shipped to Black Panthers and Hells Angels,0,False,False,shipped to hells angels and black panthers
It may interest you to know that the Southern Poverty Law Center has identified 193 black separatist groups in 2016 that are strongly anti-white and anti-Semitic,0,False,False,it may interest you to know that the southern poverty law center has identified 193 black separatist groups that are strongly anti-white and anti-semitic in 2016
I think the women that protested in the streets all over Iran trying to protect they rights to freedom of dress would welcome this law,0,False,False,i think the women who protested all over iran to protect their rights to freedom of dress would welcome the new law
"July 22, 1946 Jewish terrorists bomb hotel disguised as Arabs, kill 91 British soldiers",0,False,False,judaism terrorists bombed a hotel disguised as arabs on 22 july 1946 killing 91 british soldiers
"
Your ignorance is your racism",1,False,False,your ignorance is racism
"Of course, to be consistent, this means that casting traditional white roles (i",0,False,False,"Of course, to be consistent, this means that casting traditional white roles (i"
"

Isn't that kind of like The Orange Fool saying his love for taco salads proves that he loves Hispanics",0,False,True,it's the orange fool saying his love for taco salads proves that he likes hispanics too
But I sure as hell don't idolize the guy,1,False,False,but i really don't idolize him
"If we are unwilling to do so, then we are the cowards",0,False,False,if we refuse then we are the cowards
"His views against abortion, his plan to out gay kids to their parents and his continued support for temporary foreign workers flooding the job market will hopefully help to keep him out of the Premiers office",0,False,False,his views against abortion his plan to send gay kids to parents and his continued support for temporary foreign workers flooding the job market may help keep him out of the parliamentary election in a positive way
They blow up our buildings and kill our people,0,False,False,they blow up our houses and kill our people
"
Sheema Khan

Ms Khan don't you think Muslims sometimes ""otherize "" themselves with the constant demands for ACCOMMODATION

frankly, no other religious group asks for so much accommodation from the host country

what do you think",0,False,False,sheema khan ms khan do you think muslims sometimes otherize themselves with the constant demands for accommodation honestly no other religious group asks for so much accommodation from the host country
Those pesky racist aliens are a real problem,1,False,False,those annoying racist aliens are a real problem
"Plastic bags cost something to all of us, I think its time to charge for them so the user realizes there is a greater cost to the environment",0,False,False,i think it's time to charge for plastic bags so the user is aware that there's a greater cost to the environment
"

This is just more fake news from the liberal Trump-hating WaPo to create a scandal where none exists",0,False,False,this is just another fake news from the liberal wapo who hates trump to create a scandal where none exists
